ticker,name,sector,market_cap,market
251370.KQ,"YMT Co., Ltd.",Basic Materials,170774167552,KOSDAQ
086980.KQ,Showbox Corp.,기타,170767925248,KOSDAQ
009580.KS,"Moorim P&P Co., Ltd.",Basic Materials,170564993024,KOSPI
002390.KS,HANDOK Inc.,Healthcare,170116857856,KOSPI
234690.KQ,GREEN CROSS WellBeing Corporation,Healthcare,169999024128,KOSDAQ
388050.KQ,G2Power Co. Ltd,기타,169881354240,KOSDAQ
143160.KQ,"Intelligent Digital Integrated Security Co., Ltd.",Industrials,169665216512,KOSDAQ
134380.KS,"Miwon Chemicals Co., Ltd.",Basic Materials,169385672704,KOSPI
003120.KS,"Ilsung Is Co., Ltd.",Healthcare,169028616192,KOSPI
331740.KQ,Autocrypt,Technology,169000370176,KOSDAQ
016450.KS,"Hansae Yes24 Holdings Co., Ltd",Consumer Cyclical,168904425472,KOSPI
004710.KS,"Hansol Technics Co., Ltd.",Technology,168711979008,KOSPI
003465.KS,"Yuhwa Securities co.,ltd.",Financial Services,168680636416,KOSPI
003460.KS,"Yuhwa Securities co.,ltd.",Financial Services,168680554496,KOSPI
380550.KQ,Neurophet,Healthcare,168467677184,KOSDAQ
462520.KS,"Chosun Refractories Co.,Ltd.",Basic Materials,167664762880,KOSPI
091120.KQ,"EM-Tech.CO., LTD.",기타,166641418240,KOSDAQ
047310.KQ,"Powerlogics Co., Ltd.",기타,166579142656,KOSDAQ
336680.KQ,Top Run Total Solution,Technology,166368804864,KOSDAQ
006910.KQ,"Bosung Power Technology Co., Ltd",기타,166361317376,KOSDAQ
338840.KQ,Y-Biologics,Healthcare,166007472128,KOSDAQ
009070.KS,KCTC Co. Ltd,Industrials,165977194496,KOSPI
109610.KQ,"Sy Co., Ltd.",Industrials,165959057408,KOSDAQ
078070.KQ,Ubiquoss Holdings Inc.,기타,165128994816,KOSDAQ
025820.KS,"Lee Ku Industrial Co., Ltd.",Industrials,165030346752,KOSPI
122990.KQ,"WiSoL CO.,LTD.",Technology,164922146816,KOSDAQ
092200.KS,DAE-IL Corporation,Consumer Cyclical,164863803392,KOSPI
123690.KS,"Hankook Cosmetics Co., Ltd.",Consumer Defensive,164848451584,KOSPI
101670.KQ,Hydro Lithium Inc,기타,164598792192,KOSDAQ
298540.KQ,"The Nature Holdings Co., Ltd.",Consumer Cyclical,164493672448,KOSDAQ
107590.KS,"Miwon Holdings Co., Ltd.",Basic Materials,164165402624,KOSPI
332570.KQ,"Pentastone Electronics, Inc.",Technology,164159242240,KOSDAQ
008830.KQ,"Daedong Gear Co., Ltd.",Consumer Cyclical,163572858880,KOSDAQ
011040.KQ,"Kyung Dong Pharmaceutical Co., Ltd.",기타,163536732160,KOSDAQ
205470.KQ,Humasis Co. Ltd.,Healthcare,163281223680,KOSDAQ
003650.KS,"Michang Oil Ind. Co., Ltd.",Energy,162645344256,KOSPI
128820.KS,"Daesung Industrial Co., Ltd.",Energy,162391703552,KOSPI
032300.KQ,"KOREA PHARMA Co., Ltd.",Healthcare,161964490752,KOSDAQ
263860.KQ,"Genians, Inc.",Technology,161933295616,KOSDAQ
015890.KS,"Taekyung Industry.Co., Ltd.",Basic Materials,161050689536,KOSPI
241520.KQ,DSC Investment Inc.,Financial Services,160998244352,KOSDAQ
092070.KQ,"DNF Co.,Ltd.",기타,160857325568,KOSDAQ
019685.KS,"Daekyo Co., Ltd.",Consumer Defensive,160440369152,KOSPI
019680.KS,"Daekyo Co., Ltd.",Consumer Defensive,160440254464,KOSPI
060590.KQ,CTCBIO Inc.,Healthcare,160428048384,KOSDAQ
251120.KQ,"BIO-FD&C Co.,Ltd.",Healthcare,160258965504,KOSDAQ
408900.KQ,"Studio Mir Co., LTD",Communication Services,160046759936,KOSDAQ
011330.KS,"Uni-Chem Co., Ltd.",Consumer Cyclical,159929434112,KOSPI
071200.KQ,"INFINITT Healthcare Co., Ltd.",기타,159909838848,KOSDAQ
003720.KS,"Samyoung Co.,Ltd.",Consumer Cyclical,159680921600,KOSPI
143240.KQ,"Saramin Co.,Ltd.",Industrials,159580241920,KOSDAQ
203650.KQ,"Dream Security co., Ltd.",Technology,159403278336,KOSDAQ
025950.KQ,Dongsin Engineering & Construction,기타,159179997184,KOSDAQ
052710.KQ,"Amotech Co., Ltd.",기타,159130124288,KOSDAQ
090850.KQ,"Hyundai Ezwel Co.,Ltd.",기타,159100878848,KOSDAQ
244920.KS,Aplus Asset Advisor Co. Ltd,Financial Services,158932123648,KOSPI
382900.KQ,"Bumhan Fuel Cell Co., Ltd.",기타,158604607488,KOSDAQ
000860.KS,"Kangnam Jevisco Co., Ltd",Basic Materials,158209998848,KOSPI
201490.KQ,"Me2on Co., Ltd.",Communication Services,158028513280,KOSDAQ
290550.KQ,"Dk Tech Co.,Ltd",Technology,157809475584,KOSDAQ
092220.KS,Kec Corporation,Technology,156996665344,KOSPI
443670.KQ,SPSoft Inc.,Technology,156813410304,KOSDAQ
337930.KQ,XEXYMIX Corporation,Consumer Cyclical,156632399872,KOSDAQ
456010.KQ,"ICTK Co., Ltd.",Technology,156534652928,KOSDAQ
093640.KQ,"Tamul Multimedia Co., Ltd",기타,156349120512,KOSDAQ
453450.KQ,Gridwiz,Industrials,156154462208,KOSDAQ
267320.KQ,"Naintech CO.,LTD.",Industrials,155833352192,KOSDAQ
008355.KS,"Namsun Aluminum Co., Ltd.",Industrials,155669807104,KOSPI
008350.KS,"Namsun Aluminum Co., Ltd.",Industrials,155669266432,KOSPI
008040.KS,"Sajodongaone Co.,Ltd",Consumer Defensive,155322499072,KOSPI
000970.KS,"Korea Cast Iron Pipe Ind. Co., Ltd.",Basic Materials,155309424640,KOSPI
104480.KQ,TK Chemical Corporation,Consumer Cyclical,155067547648,KOSDAQ
027970.KS,"Hankuk Paper Mfg. Co., Ltd",Basic Materials,154973077504,KOSPI
005950.KS,"ISU Chemical Co., Ltd",Basic Materials,154671316992,KOSPI
004255.KS,"NPC Co., Ltd.",Consumer Cyclical,154659127296,KOSPI
004250.KS,"NPC Co., Ltd.",Consumer Cyclical,154658848768,KOSPI
060570.KQ,Dreamus Company,Communication Services,154567016448,KOSDAQ
475230.KQ,NRB,Industrials,154529628160,KOSDAQ
389140.KQ,4by4 Inc,기타,154501201920,KOSDAQ
063080.KQ,Com2uS Holdings Corporation,기타,154321829888,KOSDAQ
192440.KQ,"Spigen Korea Co.,Ltd",Technology,154062159872,KOSDAQ
001360.KS,"SAMSUNG PHARM. Co., LTD.",Healthcare,153886703616,KOSPI
123040.KQ,"MS Autotech Co.,Ltd",Consumer Cyclical,153780895744,KOSDAQ
053350.KQ,"INITECH Co., Ltd",기타,153623281664,KOSDAQ
015230.KS,"Daechang Forging Co., Ltd.",Consumer Cyclical,153048367104,KOSPI
094820.KQ,"Iljin Power Co., Ltd.",기타,152840192000,KOSDAQ
131370.KQ,"RSUPPORT Co., Ltd.",Technology,152783765504,KOSDAQ
100130.KQ,Dongkuk Structures & Construction Company Limited,기타,152710332416,KOSDAQ
069460.KS,"Daeho Al Co.,Ltd.",Basic Materials,152491081728,KOSPI
354320.KQ,"ALMAC Co., Ltd.",기타,152434409472,KOSDAQ
004970.KS,"Silla Co.,Ltd",Consumer Defensive,152167399424,KOSPI
000390.KS,"Samhwa Paints Industrial Co., Ltd.",Basic Materials,151866572800,KOSPI
000700.KS,"Eusu Holdings Co., Ltd.",Industrials,151563272192,KOSPI
020120.KS,"KidariStudio, Inc.",Communication Services,151403167744,KOSPI
041440.KQ,Hyundai Everdigm Corp.,Industrials,151297622016,KOSDAQ
382840.KQ,"ONEJOON Co., Ltd.",Industrials,151285432320,KOSDAQ
009780.KQ,"MSC Co., Ltd.",기타,151183998976,KOSDAQ
405100.KQ,Quality Reliability Technology Inc.,Technology,150821076992,KOSDAQ
462350.KQ,INNOSPACE,Industrials,150573580288,KOSDAQ
299900.KQ,"Wysiwyg Studios Co., Ltd.",Communication Services,150116745216,KOSDAQ
350520.KS,"IGIS RESIDENCE REIT Co., Ltd.",Real Estate,150045442048,KOSPI
044990.KQ,H&S Hightech Corp.,기타,150025109504,KOSDAQ
425040.KQ,"TEMC Co., Ltd.",Basic Materials,149975482368,KOSDAQ
099440.KQ,"Smec Co.,Ltd",Industrials,149878325248,KOSDAQ
205100.KQ,"EXEM Co., Ltd.",Technology,149713534976,KOSDAQ
006840.KS,"AK Holdings, Inc.",Basic Materials,149631877120,KOSPI
123410.KQ,Korea Fuel-Tech Corporation,Consumer Cyclical,149506703360,KOSDAQ
322510.KQ,"JLK, Inc.",Industrials,149368406016,KOSDAQ
079430.KS,Hyundai Livart Furniture Company Limited,Consumer Cyclical,149247361024,KOSPI
376900.KQ,ROKIT Healthcare Inc.,Healthcare,149178974208,KOSDAQ
333430.KQ,"ILSEUNG Co., Ltd.",Industrials,149108195328,KOSDAQ
023600.KQ,"Sambo Corrugated Board Co., Ltd.",Consumer Cyclical,149073051648,KOSDAQ
078140.KQ,"Daebongls.Co.,Ltd.",기타,148676558848,KOSDAQ
053080.KQ,"K-Ensol Co., Ltd.",Industrials,148504412160,KOSDAQ
475580.KQ,"ALUX Co., Ltd.",Technology,148375158784,KOSDAQ
002170.KS,"Samyang Tongsang Co., Ltd",Consumer Cyclical,148367998976,KOSPI
039830.KQ,Aurora World Corporation,기타,147907723264,KOSDAQ
361390.KQ,"Genohco., Inc.",Technology,147413237760,KOSDAQ
206560.KQ,"Dexter Studios Co.,Ltd.",Communication Services,147157336064,KOSDAQ
288330.KQ,"Bridge Biotherapeutics, Inc.",Healthcare,147090079744,KOSDAQ
298000.KS,Hyosung Chemical Corporation,Basic Materials,147021774848,KOSPI
042420.KQ,NEOWIZ HOLDINGS Corporation,Communication Services,146975653888,KOSDAQ
073490.KQ,"Innowireless Co., Ltd.",기타,146906382336,KOSDAQ
038110.KQ,Ecoplastic Corporation,기타,146853150720,KOSDAQ
029480.KQ,"Kwangmu Co.,Ltd.",Technology,146825428992,KOSDAQ
207760.KQ,Mr. Blue Corporation,Communication Services,146807750656,KOSDAQ
079810.KQ,"DE&T Co., Ltd.",기타,146631622656,KOSDAQ
009270.KS,ShinWon Corporation,Consumer Cyclical,146577342464,KOSPI
049720.KQ,"Koryo Credit Information Co., Ltd.",Industrials,146477875200,KOSDAQ
156100.KQ,L&K Biomed Ltd.,Healthcare,145936646144,KOSDAQ
063170.KQ,Seoul Auction Co. Ltd.,기타,145471684608,KOSDAQ
282880.KQ,COWINTECH Co. Ltd.,Industrials,145388666880,KOSDAQ
014710.KS,"SAJO SEAFOOD Co.,Ltd",Consumer Defensive,145324146688,KOSPI
139990.KS,"AJUSTEEL Co.,Ltd",Basic Materials,145071210496,KOSPI
004140.KS,"Dongbang Transport Logistics Co., Ltd.",Industrials,144818241536,KOSPI
210540.KS,DY Power Corporation,Industrials,144570286080,KOSPI
094280.KS,Hyosung ITX Co. Ltd,Technology,144492658688,KOSPI
066620.KQ,"Kukbo Design Co., Ltd.",Industrials,144418881536,KOSDAQ
214680.KQ,DRTECH Corporation,Healthcare,144255434752,KOSDAQ
303810.KQ,DongKook Life Science,Healthcare,144088367104,KOSDAQ
011280.KS,"Tailim Packaging Co., Ltd.",Consumer Cyclical,143873720320,KOSPI
068790.KQ,"DMS Co.,Ltd.",기타,142869364736,KOSDAQ
274090.KQ,Kencoa Aerospace Corporation,Industrials,142842314752,KOSDAQ
031440.KS,SHINSEGAE FOOD Inc.,Consumer Defensive,142500265984,KOSPI
014580.KS,"Taekyung Bk Co., Ltd",Basic Materials,142328791040,KOSPI
016710.KS,"Daesung Holdings Co., Ltd.",Utilities,142287224832,KOSPI
002990.KS,"KUMHO Engineering & Construction Co., Ltd.",Industrials,142165737472,KOSPI
002995.KS,"KUMHO Engineering & Construction Co., Ltd.",Industrials,142165590016,KOSPI
035000.KS,HS Ad Inc.,Communication Services,142140653568,KOSPI
005860.KQ,"Hanil Feed Co., Ltd.",Consumer Defensive,141656293376,KOSDAQ
003610.KS,"Pangrim Co., Ltd.",Consumer Cyclical,141557547008,KOSPI
400760.KS,"NH All-One REIT Co., Ltd.",Real Estate,141393559552,KOSPI
013990.KQ,Agabang&Company,Consumer Cyclical,141304168448,KOSDAQ
418420.KQ,RAONTECH Inc.,Technology,141149454336,KOSDAQ
131400.KQ,"EV Advanced Material Co.,Ltd",기타,140920176640,KOSDAQ
140670.KQ,"RS Automation Co.,Ltd.",Industrials,140886818816,KOSDAQ
235980.KQ,"MedPacto, Inc.",Healthcare,140870664192,KOSDAQ
012610.KS,"Kyungin Synthetic Co., Ltd.",Basic Materials,140767887360,KOSPI
289220.KQ,GIANTSTEP Inc.,Communication Services,140566855680,KOSDAQ
272110.KQ,"KNJ Co., Ltd.",Technology,140522684416,KOSDAQ
092190.KQ,"Seoul Viosys Co., Ltd",Technology,140206800896,KOSDAQ
376270.KQ,HEM Pharma Inc.,Healthcare,140044795904,KOSDAQ
226400.KQ,"OSTEONIC Co., Ltd.",Healthcare,140027183104,KOSDAQ
083790.KQ,"CG Invites Co., Ltd.",기타,139486085120,KOSDAQ
402490.KQ,Green Resource,Basic Materials,139094589440,KOSDAQ
059210.KQ,"Meta Biomed Co., Ltd.",기타,138584784896,KOSDAQ
052260.KQ,"HYUNDAI BIOLAND Co.,Ltd.",기타,138449993728,KOSDAQ
136540.KQ,"WINS Technet Co., Ltd.",Technology,138414309376,KOSDAQ
217820.KQ,"Wonik Pne Co., Ltd.",Industrials,138256252928,KOSDAQ
264850.KQ,"Elensys Co.,Ltd.",Technology,138143383552,KOSDAQ
091580.KQ,"Sangsin Energy Display Precision Co.,Ltd.",Industrials,138080157696,KOSDAQ
377480.KQ,"Maum.AI, Inc.",Technology,137654829056,KOSDAQ
006620.KQ,"DongKoo Bio & Pharma Co., Ltd.",기타,137373868032,KOSDAQ
191420.KQ,TegoScience Inc.,기타,136992415744,KOSDAQ
226590.KQ,Mdevice,Technology,136641650688,KOSDAQ
451760.KQ,CONTEC,Technology,136462508032,KOSDAQ
051160.KQ,GaeaSoft Corp.,Technology,136243945472,KOSDAQ
418470.KQ,"kt millie seojae Co.,Ltd",Technology,136243617792,KOSDAQ
067990.KQ,Deutsch Motors Inc.,Consumer Cyclical,136225726464,KOSDAQ
147830.KQ,"Cheryong Industrial Co.,Ltd.",Industrials,135979196416,KOSDAQ
290670.KQ,"Daebo Magnetic Co.,Ltd.",Industrials,135831322624,KOSDAQ
002620.KS,Jeil Pharma Holdings Inc,Healthcare,135243194368,KOSPI
119830.KQ,"ITEK, Inc.",Technology,135064371200,KOSDAQ
443250.KQ,Revu Corporation,Communication Services,134828589056,KOSDAQ
003830.KS,"Daehan Synthetic Fiber Co., Ltd.",Consumer Cyclical,134634299392,KOSPI
317400.KS,Xi S&D Inc.,Real Estate,134537125888,KOSPI
069510.KQ,ESTec Corporation,기타,134391799808,KOSDAQ
054050.KQ,"NH Nongwoobio Co., Ltd.",Basic Materials,134176120832,KOSDAQ
396470.KQ,WOT,Technology,134118400000,KOSDAQ
086710.KQ,Sunjin Beauty Science Co.Ltd,기타,134034948096,KOSDAQ
146320.KQ,"Bcnc Co.,Ltd.",Technology,133990277120,KOSDAQ
106190.KQ,"High Tech Pharm Co., Ltd.",Healthcare,133651783680,KOSDAQ
027710.KQ,"FarmStory Co., Ltd.",기타,133275410432,KOSDAQ
267850.KS,"Asiana IDT, Inc.",Technology,133200003072,KOSPI
004150.KS,"Hansol Holdings Co., Ltd.",Basic Materials,133131313152,KOSPI
001020.KS,PaperCorea Inc.,Basic Materials,133084905472,KOSPI
063570.KQ,"NICE Infra Co., Ltd",기타,132998807552,KOSDAQ
264450.KQ,Ubiquoss Inc.,Technology,132759519232,KOSDAQ
225530.KQ,"HC BoKwang Industry Co.,Ltd",Basic Materials,132635893760,KOSDAQ
474170.KQ,Lumir,Industrials,132603199488,KOSDAQ
005990.KQ,"Maeil Holdings Co., Ltd.",Consumer Defensive,132531593216,KOSDAQ
950190.KQ,ME2ZEN Limited,Communication Services,132307632128,KOSDAQ
004080.KS,"Shinhung Co., Ltd",Healthcare,132279001088,KOSPI
095190.KQ,"ENERGY&MACHINERY KOREA Co.,Ltd.",기타,132152508416,KOSDAQ
033530.KS,"Sjg Sejong Co.,Ltd",Consumer Cyclical,132150484992,KOSPI
419050.KQ,"Samkee Energy Solutions Co., Ltd",기타,131837239296,KOSDAQ
078350.KQ,"Hanyang Digitech Co., Ltd.",기타,131670351872,KOSDAQ
080580.KQ,"OKins Electronics Co.,Ltd.",Technology,131114835968,KOSDAQ
048550.KQ,"SM Culture & Contents Co., Ltd.",기타,130619654144,KOSDAQ
160980.KQ,CYMECHS Inc.,Technology,130514509824,KOSDAQ
408920.KQ,SK Securities ACPC No.7 Special Purpose Acquisition Company,Industrials,130509848576,KOSDAQ
012320.KS,"Kyungdong Invest Co., Ltd",Utilities,130384928768,KOSPI
067000.KQ,JOYCITY Corporation,Communication Services,130369839104,KOSDAQ
311690.KQ,"CJ Bioscience, Inc.",Healthcare,130001723392,KOSDAQ
019440.KS,"SeAH SPECIAL STEEL CO., LTD.",Basic Materials,129762729984,KOSPI
411080.KQ,SANDS LAB Inc.,기타,129460617216,KOSDAQ
064090.KQ,InkredibleBuzz Inc.,Consumer Defensive,129331019776,KOSDAQ
393970.KQ,DAEJIN ADVANCED MATERIALS,Basic Materials,129324032000,KOSDAQ
452280.KQ,HANSUN ENGINEERING,Industrials,129218977792,KOSDAQ
077500.KS,Uniquest Corporation,Technology,129168596992,KOSPI
092870.KQ,"Exicon Co., Ltd.",기타,129149788160,KOSDAQ
007210.KS,Byucksan Corporation,Industrials,129038278656,KOSPI
006490.KS,"Inscobee., Inc.",Communication Services,128611663872,KOSPI
045970.KQ,CoAsia Corporation,기타,128475914240,KOSDAQ
005965.KS,Dongbu Corporation,Industrials,128427597824,KOSPI
005960.KS,Dongbu Corporation,Industrials,128427458560,KOSPI
175140.KQ,"HUMAN TECHNOLOGY Co., Ltd",Technology,127918710784,KOSDAQ
047820.KQ,"Chorokbaem Media Co., Ltd.",Communication Services,127714508800,KOSDAQ
293580.KQ,NAU IB Capital,Financial Services,127680847872,KOSDAQ
010100.KS,"Korea Movenex Co., Ltd.",Consumer Cyclical,127587172352,KOSPI
026150.KQ,"Tuksu Engineering & Construction,Ltd.",기타,127561596928,KOSDAQ
321550.KQ,"TiumBio Co., Ltd.",Healthcare,126882947072,KOSDAQ
003480.KS,"Hanjin Heavy Industries & Construction Holdings Co., Ltd.",Industrials,126664523776,KOSPI
048530.KQ,"iNtRON Biotechnology, Inc.",Healthcare,126614069248,KOSDAQ
214260.KQ,"Raphas Co., Ltd.",Healthcare,126547320832,KOSDAQ
052420.KQ,"Osung Advanced Materials Co., Ltd.",기타,126520451072,KOSDAQ
072870.KQ,"MegaStudy Co., Ltd.",기타,126275493888,KOSDAQ
018120.KQ,"Jinro Distillers Co., Ltd.",기타,126200684544,KOSDAQ
315640.KQ,DEEPNOID Inc.,Healthcare,126007705600,KOSDAQ
049950.KQ,meerecompany Incorporated,기타,125954154496,KOSDAQ
043610.KQ,KT Genie Music Corporation,Communication Services,125819838464,KOSDAQ
014280.KS,"Kumkang Kind Co., Ltd.",Basic Materials,125761429504,KOSPI
019550.KQ,"SBI Investment Korea Co., Ltd.",기타,125690757120,KOSDAQ
063160.KS,CKD Bio Corp.,Healthcare,125079887872,KOSPI
058630.KQ,Mgame Corp.,기타,124637421568,KOSDAQ
389500.KQ,"Sbb Tech Co.,Ltd",Technology,124606005248,KOSDAQ
102370.KQ,K-Auction.Co.Ltd.,Industrials,124522725376,KOSDAQ
204610.KQ,T3 Entertainment Inc.,Communication Services,124363890688,KOSDAQ
424960.KQ,Smart Radar System Inc.,Technology,124320989184,KOSDAQ
064800.KQ,"PonyLink Co., Ltd.",Technology,124284313600,KOSDAQ
363280.KS,"TY Holdings Co., Ltd",Communication Services,123916451840,KOSPI
214330.KS,"Kumho HT, Inc.",Consumer Cyclical,123878178816,KOSPI
241770.KQ,"Mecaro Co., Ltd.",Technology,123877146624,KOSDAQ
048910.KQ,"Daewon Media Co., Ltd.",Communication Services,123865096192,KOSDAQ
259630.KQ,mPLUS Corp.,Industrials,123775066112,KOSDAQ
003100.KQ,"SUN KWANG CO.,Ltd.",기타,123724300288,KOSDAQ
317770.KQ,Suprema ID Inc.,Industrials,123032199168,KOSDAQ
214390.KS,"Kyongbo Pharmaceutical Co., Ltd",Healthcare,122881466368,KOSPI
001520.KS,Tongyang Inc.,Basic Materials,122803191808,KOSPI
001527.KS,Tongyang Inc.,Basic Materials,122802962432,KOSPI
456070.KQ,ENCell,Healthcare,122612916224,KOSDAQ
003060.KS,Aprogen Biologics Inc.,Healthcare,122495254528,KOSPI
317870.KQ,"ENVIONEER Co.,Ltd.",Industrials,122412130304,KOSDAQ
067900.KQ,"Y-Entec Co., Ltd.",기타,122172973056,KOSDAQ
015590.KS,"DKME Co., Ltd.",Industrials,122045726720,KOSPI
005870.KS,Huneed Technologies,Technology,122003456000,KOSPI
005800.KS,"Shinyoungwacoal,Inc.",Consumer Cyclical,121770000384,KOSPI
085670.KQ,"NewFlex Technology Co., Ltd.",기타,121517989888,KOSDAQ
248170.KS,Sempio Foods Company,Consumer Defensive,121471557632,KOSPI
011690.KS,"Y2 Solution Co., Ltd",Technology,121225568256,KOSPI
040300.KQ,"YTN Co.,Ltd.",Communication Services,120960000000,KOSDAQ
086960.KQ,MDS Tech Inc.,기타,120946802688,KOSDAQ
037070.KQ,Paseco Co. Ltd,Technology,120632090624,KOSDAQ
099750.KQ,"ezCaretech Co., LTD",Healthcare,120573124608,KOSDAQ
115310.KQ,"INFOvine.co.,Ltd.",Communication Services,120434999296,KOSDAQ
163730.KQ,"Finger, Inc.",Technology,120168448000,KOSDAQ
064290.KQ,"INTEKPLUS Co., Ltd.",Technology,120080416768,KOSDAQ
039560.KQ,"DASAN Networks, Inc.",Technology,120059076608,KOSDAQ
370090.KQ,FURONTEER Inc.,Industrials,120052326400,KOSDAQ
299660.KQ,"Cellid, Co., Ltd.",Healthcare,119929692160,KOSDAQ
011560.KQ,"Sebo Manufacturing, Engineering & Construction Corp.",Industrials,119772233728,KOSDAQ
017550.KS,"Soosan Cebotics Co., Ltd.",Industrials,119743873024,KOSPI
014160.KS,"DAE YOUNG Packaging.Co., Ltd.",Consumer Cyclical,119710711808,KOSPI
460870.KQ,"SMCG Co., Ltd.",Consumer Cyclical,119706050560,KOSDAQ
267290.KS,"Kyungdong City Gas Co., Ltd",Utilities,119575732224,KOSPI
014970.KQ,"SAMRYOONG Co.,Ltd",Consumer Cyclical,119489503232,KOSDAQ
023900.KQ,"Pungguk Ethanol Co., Ltd",Consumer Defensive,119069999104,KOSDAQ
200470.KQ,"APACT Co., Ltd.",Technology,118610796544,KOSDAQ
023440.KQ,J Steel Company Holdings Inc.,Basic Materials,118344048640,KOSDAQ
474650.KQ,LINCSOLUTION,Technology,118275432448,KOSDAQ
011700.KS,"Hanshin Machinery Co., Ltd.",Industrials,118225362944,KOSPI
042600.KQ,"Seronics Co., Ltd.",Technology,118034939904,KOSDAQ
264660.KQ,"C&G Hi Tech Co., Ltd",Technology,118025830400,KOSDAQ
100700.KQ,"Sewoon Medical Co., Ltd",기타,117318877184,KOSDAQ
033230.KQ,"Insung Information Co., Ltd",Technology,117250613248,KOSDAQ
282720.KQ,"Kumyang Green Power Co., Ltd.",기타,117048926208,KOSDAQ
309960.KQ,LB Investment Inc.,기타,117046583296,KOSDAQ
007330.KQ,Pureun Savings Bank,기타,116829454336,KOSDAQ
083660.KQ,"Csa Cosmic Co., Ltd.",기타,116707721216,KOSDAQ
278650.KQ,"HLB bioStep Co.,Ltd.",Healthcare,116400340992,KOSDAQ
115500.KQ,Korea Computer & Systems Inc.,Technology,116280000512,KOSDAQ
220260.KQ,"Chemtros Co., Ltd.",Basic Materials,116192559104,KOSDAQ
096240.KQ,"Creverse, Inc.",기타,116073996288,KOSDAQ
054300.KQ,"Panstar Enterprise Co.,Ltd.",Industrials,115812663296,KOSDAQ
003580.KS,"HLB GLOBAL Co., Ltd.",Industrials,115739353088,KOSPI
014990.KS,"In the F CO.,LTD.",Consumer Cyclical,115669401600,KOSPI
017370.KS,"Wooshin Systems Co., Ltd.",Consumer Cyclical,115498795008,KOSPI
219130.KQ,"TigerElec Co., Ltd.",기타,115046367232,KOSDAQ
125210.KQ,"Amogreentech Co.,Ltd",Industrials,114982699008,KOSDAQ
489500.KQ,LK CHEM,Basic Materials,114888499200,KOSDAQ
463480.KQ,MOTIVELINK,Technology,114859008000,KOSDAQ
030960.KQ,"Yangjisa Co., Ltd.",기타,114833793024,KOSDAQ
014530.KS,"Kukdong Oil & Chemicals Co.,Ltd",Basic Materials,114812657664,KOSPI
042510.KQ,"Raonsecure Co., Ltd.",Technology,114604023808,KOSDAQ
253840.KQ,Sugentech Inc.,Healthcare,114519851008,KOSDAQ
000180.KS,Sungchang Enterprise Holdings Limited,Basic Materials,114392621056,KOSPI
032940.KQ,Wonik Corporation,Industrials,114253299712,KOSDAQ
149950.KQ,"Avatec Co., Ltd.",Technology,114125291520,KOSDAQ
066590.KQ,"Woosu AMS Co.,Ltd.",Consumer Cyclical,114099806208,KOSDAQ
033290.KQ,"COWELL FASHION Co.,Ltd",Industrials,113902862336,KOSDAQ
039860.KQ,"NanoEntek, Inc.",Technology,113830305792,KOSDAQ
227840.KS,"HYUNDAI CORPORATION HOLDINGS Co., Ltd.",Consumer Defensive,113711710208,KOSPI
264900.KS,"Crown Confectionery Co., Ltd.",Consumer Defensive,113673248768,KOSPI
163280.KQ,AIRRANE,Industrials,113653735424,KOSDAQ
006890.KS,"Taekyung Chemical Co., Ltd.",Utilities,113452335104,KOSPI
277880.KQ,"TSI Co., Ltd.",Industrials,113303699456,KOSDAQ
180400.KQ,"Cancer Rop Co., Ltd.",Healthcare,113203011584,KOSDAQ
021080.KQ,"Atinum Investment Co., Ltd",Financial Services,113146716160,KOSDAQ
082850.KQ,"Wooree Bio Co.,Ltd",기타,113061724160,KOSDAQ
124560.KQ,"Taewoong Logistics Co., Ltd.",Industrials,113014374400,KOSDAQ
417010.KQ,NanoTIM Co. Ltd.,Technology,112903282688,KOSDAQ
101140.KS,"INBIOGEN Co., Ltd.",Consumer Cyclical,112528359424,KOSPI
065450.KQ,"Victek Co., Ltd.",Industrials,111889186816,KOSDAQ
142210.KQ,"Unitrontech Co., Ltd.",기타,111835783168,KOSDAQ
008700.KS,"Anam Electronics Co.,Ltd.",Technology,111748759552,KOSPI
419120.KQ,Sandoll Inc.,Technology,111648260096,KOSDAQ
042520.KQ,HansBiomed Corporation,Healthcare,111558328320,KOSDAQ
382800.KQ,"GnBS eco Co.,Ltd",Industrials,111408496640,KOSDAQ
013570.KS,DY Corporation,Consumer Cyclical,111381438464,KOSPI
461030.KQ,IMBdx,Healthcare,111301328896,KOSDAQ
002780.KS,"ChinHung International, Inc.",Industrials,111241707520,KOSPI
002785.KS,"ChinHung International, Inc.",Industrials,111241379840,KOSPI
002787.KS,"ChinHung International, Inc.",Industrials,111241199616,KOSPI
013310.KQ,"A-Jin Industrial Co.,Ltd.",Consumer Cyclical,111173173248,KOSDAQ
382150.KQ,Oncocross,Technology,110993408000,KOSDAQ
052330.KQ,Kortek Corporation,Technology,110682038272,KOSDAQ
199430.KQ,KNR SYSTEMS,Industrials,110198480896,KOSDAQ
023450.KS,"Dongnam Chemical Co., Ltd.",Basic Materials,110096506880,KOSPI
093240.KS,"hyungji Elite Co., Ltd.",Consumer Cyclical,110068252672,KOSPI
066700.KQ,"Theragen Etex Co.,Ltd.",기타,110049902592,KOSDAQ
039610.KQ,"HS Valve Co., Ltd",기타,109933821952,KOSDAQ
